Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
WA: Frontier                                                , 2016, 02 - FEB, 1736, 1070, 564, 0, 722, 0, 0, 18, 285, 3230, 6961, 1, 
WA: Frontier                                                , 2016, 03 - MAR, 2066, 1346, 675, 0, 792, 0, 0, 19, 338, 3225, 6602, 5, 
WA: Frontier                                                , 2016, 04 - APR, 1515, 1160, 300, 0, 564, 17, 0, 5, 220, 2875, 5546, 7, 
WA: Frontier                                                , 2016, 05 - MAY, 1680, 1112, 522, 0, 656, 0, 0, 6, 247, 3113, 5791, 18, 
WA: Frontier                                                , 2016, 06 - JUN, 1828, 1067, 616, 0, 658, 0, 0, 3, 130, 4787, 6384, 21, 
WA: Frontier                                                , 2016, 07 - JUL, 1746, 979, 750, 0, 741, 0, 0, 1, 26, 4233, 8699, 16, 
WA: Frontier                                                , 2016, 08 - AUG, 1766, 859, 846, 0, 657, 0, 0, 2, 53, 4169, 8737, 17, 
WA: Frontier                                                , 2016, 09 - SEP, 1475, 815, 617, 0, 721, 0, 0, 6, 117, 3456, 6792, 4, 
WA: Frontier                                                , 2016, 10 - OCT, 1625, 791, 746, 0, 636, 0, 0, 8, 216, 3126, 6408, 5, 
WA: Frontier                                                , 2016, 11 - NOV, 1679, 1004, 596, 0, 716, 0, 0, 8, 244, 2737, 5207, 5, 
WA: Frontier                                                , 2016, 12 - DEC, 1389, 789, 563, 0, 720, 0, 0, 4, 132, 3213, 6358, 1, 
WA: Laurier                                                 , 2008, 01 - JAN, 413, 334, 70, 12, 207, 18, 24, 4, 134, 2870, 5490, 2, 
WA: Laurier                                                 , 2008, 02 - FEB, 394, 303, 91, 12, 199, 5, 24, 7, 286, 3117, 6110, 3, 
WA: Laurier                                                 , 2008, 03 - MAR, 165, 81, 91, 8, 132, 4, 16, 12, 306, 3925, 8350, 5, 
WA: Laurier                                                 , 2008, 04 - APR, 175, 66, 105, 11, 190, 6, 21, 1, 53, 3764, 7635, 3, 
WA: Laurier                                                 , 2008, 05 - MAY, 155, 52, 98, 11, 160, 5, 22, 2, 102, 4934, 10184, 10, 
WA: Laurier                                                 , 2008, 06 - JUN, 203, 108, 95, 8, 145, 0, 15, 7, 143, 5404, 11037, 17, 
WA: Laurier                                                 , 2008, 07 - JUL, 249, 126, 98, 11, 184, 10, 22, 0, 0, 7858, 17956, 39, 
WA: Laurier                                                 , 2008, 08 - AUG, 260, 115, 140, 10, 145, 0, 20, 3, 76, 7830, 18928, 14, 
WA: Laurier                                                 , 2008, 09 - SEP, 338, 218, 111, 10, 141, 0, 22, 4, 122, 5208, 10361, 0, 
WA: Laurier                                                 , 2008, 10 - OCT, 398, 305, 90, 11, 163, 1, 23, 4, 111, 4102, 7522, 4, 
WA: Laurier                                                 , 2008, 11 - NOV, 311, 245, 58, 7, 154, 0, 14, 7, 230, 3685, 6785, 6, 
WA: Laurier                                                 , 2008, 12 - DEC, 245, 206, 39, 7, 93, 2, 14, 3, 58, 2868, 5215, 0, 
WA: Laurier                                                 , 2009, 01 - JAN, 227, 162, 42, 6, 107, 2, 12, 3, 63, 2683, 4966, 0, 
WA: Laurier                                                 , 2009, 02 - FEB, 134, 66, 54, 8, 146, 0, 16, 4, 174, 2340, 4402, 0, 
WA: Laurier                                                 , 2009, 03 - MAR, 123, 54, 36, 7, 99, 0, 16, 5, 122, 2731, 5265, 6, 
WA: Laurier                                                 , 2009, 04 - APR, 127, 72, 50, 7, 110, 0, 14, 1, 35, 2996, 5600, 8, 
WA: Laurier                                                 , 2009, 05 - MAY, 155, 117, 46, 7, 135, 0, 14, 2, 92, 4030, 7639, 8, 
WA: Laurier                                                 , 2009, 06 - JUN, 156, 93, 40, 6, 58, 0, 12, 2, 75, 4114, 7523, 20, 
WA: Laurier                                                 , 2009, 07 - JUL, 136, 51, 64, 6, 39, 0, 12, 3, 91, 5683, 12026, 11, 
WA: Laurier                                                 , 2009, 08 - AUG, 117, 78, 51, 9, 99, 0, 18, 1, 35, 6330, 14034, 33, 
WA: Laurier                                                 , 2009, 09 - SEP, 107, 69, 39, 6, 64, 2, 12, 2, 91, 4340, 8306, 0, 
WA: Laurier                                                 , 2009, 10 - OCT, 224, 146, 30, 8, 69, 0, 16, 2, 45, 4015, 6927, 0, 
WA: Laurier                                                 , 2009, 11 - NOV, 337, 304, 25, 6, 91, 0, 12, 7, 185, 3589, 6353, 0, 
WA: Laurier                                                 , 2009, 12 - DEC, 397, 393, 37, 7, 101, 0, 14, 3, 94, 3340, 7794, 0, 
WA: Laurier                                                 , 2010, 01 - JAN, 344, 267, 55, 8, 96, 32, 16, 3, 100, 2659, 4620, 0, 
WA: Laurier                                                 , 2010, 02 - FEB, 387, 327, 57, 6, 123, 0, 12, 5, 44, 2430, 4533, 0, 
WA: Laurier                                                 , 2010, 03 - MAR, 429, 298, 32, 7, 133, 0, 12, 2, 67, 3097, 5960, 0, 
WA: Laurier                                                 , 2010, 04 - APR, 373, 330, 40, 7, 119, 0, 14, 2, 81, 4176, 6684, 0, 
WA: Laurier                                                 , 2010, 05 - MAY, 365, 274, 47, 7, 121, 0, 14, 1, 34, 7773, 7471, 0, 
WA: Laurier                                                 , 2010, 06 - JUN, 460, 389, 51, 8, 141, 3, 16, 1, 34, 4958, 7542, 0, 
WA: Laurier                                                 , 2010, 07 - JUL, 309, 247, 32, 8, 115, 5, 16, 0, 0, 6434, 14008, 0, 
WA: Laurier                                                 , 2010, 08 - AUG, 404, 342, 40, 8, 122, 0, 16, 0, 0, 6689, 14211, 0, 
WA: Laurier                                                 , 2010, 09 - SEP, 453, 396, 54, 7, 148, 0, 14, 4, 104, 4847, 8320, 0, 
WA: Laurier                                                 , 2010, 10 - OCT, 361, 288, 63, 7, 141, 0, 14, 3, 105, 4171, 7091, 0, 
WA: Laurier                                                 , 2010, 11 - NOV, 369, 247, 44, 6, 90, 0, 10, 5, 164, 3537, 6396, 0, 
WA: Laurier                                                 , 2010, 12 - DEC, 387, 296, 51, 6, 126, 0, 12, 2, 85, 3480, 6477, 0, 
WA: Laurier                                                 , 2011, 01 - JAN, 409, 301, 41, 7, 82, 0, 14, 0, 0, 2586, 4917, 0, 
WA: Laurier                                                 , 2011, 02 - FEB, 371, 300, 35, 8, 176, 0, 16, 5, 162, 3023, 5453, 0, 
WA: Laurier                                                 , 2011, 03 - MAR, 371, 211, 52, 9, 144, 0, 18, 2, 42, 3633, 6557, 0, 
WA: Laurier                                                 , 2011, 04 - APR, 351, 231, 49, 6, 138, 7, 12, 1, 34, 4003, 7220, 0, 
WA: Laurier                                                 , 2011, 05 - MAY, 363, 171, 86, 6, 138, 12, 12, 0, 0, 4630, 8427, 0, 
WA: Laurier                                                 , 2011, 06 - JUN, 337, 219, 104, 9, 188, 9, 18, 0, 0, 4610, 8397, 0, 
WA: Laurier                                                 , 2011, 07 - JUL, 356, 240, 91, 5, 54, 0, 10, 2, 10, 7021, 15266, 0, 
WA: Laurier                                                 , 2011, 08 - AUG, 358, 288, 64, 7, 142, 0, 14, 0, 0, 7091, 15070, 0, 
WA: Laurier                                                 , 2011, 09 - SEP, 363, 196, 116, 8, 190, 0, 8, 0, 0, 5043, 9223, 0, 
WA: Laurier                                                 , 2011, 10 - OCT, 267, 190, 65, 6, 107, 0, 6, 0, 0, 4084, 7421, 0, 
WA: Laurier                                                 , 2011, 11 - NOV, 315, 219, 90, 9, 168, 0, 9, 2, 65, 3513, 6442, 0, 
WA: Laurier                                                 , 2011, 12 - DEC, 273, 164, 87, 7, 135, 0, 7, 2, 46, 3652, 6805, 0, 
WA: Laurier                                                 , 2012, 01 - JAN, 323, 231, 72, 6, 111, 0, 6, 5, 157, 2877, 5114, 0, 
WA: Laurier                                                 , 2012, 02 - FEB, 371, 244, 48, 6, 76, 0, 6, 6, 145, 3077, 5415, 0, 
WA: Laurier                                                 , 2012, 03 - MAR, 497, 423, 53, 7, 119, 2, 14, 2, 80, 3903, 6941, 0, 
WA: Laurier                                                 , 2012, 04 - APR, 556, 534, 60, 7, 150, 0, 10, 0, 0, 4672, 6891, 0, 
WA: Laurier                                                 , 2012, 05 - MAY, 430, 401, 40, 5, 209, 0, 6, 1, 37, 4570, 8192, 0, 
WA: Laurier                                                 , 2012, 06 - JUN, 380, 355, 42, 8, 166, 0, 12, 1, 34, 4894, 8987, 0, 
WA: Laurier                                                 , 2012, 07 - JUL, 365, 300, 53, 5, 119, 0, 6, 1, 20, 6583, 13514, 0, 
WA: Laurier                                                 , 2012, 08 - AUG, 359, 300, 53, 8, 215, 0, 12, 0, 0, 7038, 14815, 0, 
WA: Laurier                                                 , 2012, 09 - SEP, 251, 183, 30, 7, 194, 0, 14, 7, 266, 5082, 8916, 0, 
WA: Laurier                                                 , 2012, 10 - OCT, 399, 321, 78, 6, 146, 0, 24, 1, 22, 4344, 7575, 0, 
WA: Laurier                                                 , 2012, 11 - NOV, 266, 222, 72, 8, 153, 0, 16, 4, 149, 3687, 6814, 0, 
WA: Laurier                                                 , 2012, 12 - DEC, 309, 251, 66, 6, 123, 0, 12, 2, 48, 3626, 6683, 0, 
WA: Laurier                                                 , 2013, 01 - JAN, 407, 375, 58, 8, 178, 1, 16, 3, 89, 3055, 5196, 0, 
WA: Laurier                                                 , 2013, 02 - FEB, 472, 402, 57, 4, 107, 0, 8, 6, 195, 3338, 5721, 0, 
WA: Laurier                                                 , 2013, 03 - MAR, 529, 554, 71, 6, 208, 0, 12, 1, 43, 3978, 7042, 0, 
WA: Laurier                                                 , 2013, 04 - APR, 564, 601, 83, 9, 196, 0, 18, 0, 0, 3933, 6221, 0, 
WA: Laurier                                                 , 2013, 05 - MAY, 514, 489, 48, 9, 168, 0, 18, 0, 0, 4834, 8075, 0, 
WA: Laurier                                                 , 2013, 06 - JUN, 455, 475, 51, 9, 193, 0, 18, 1, 37, 5108, 8991, 0, 
WA: Laurier                                                 , 2013, 07 - JUL, 495, 495, 46, 9, 269, 0, 9, 2, 49, 7083, 12999, 0, 
WA: Laurier                                                 , 2013, 08 - AUG, 491, 434, 27, 9, 218, 0, 9, 0, 0, 7449, 15406, 0, 
WA: Laurier                                                 , 2013, 09 - SEP, 436, 421, 18, 9, 287, 0, 18, 6, 151, 4892, 8619, 8, 
WA: Laurier                                                 , 2013, 10 - OCT, 534, 474, 40, 9, 224, 0, 18, 4, 115, 4479, 7568, 8, 
WA: Laurier                                                 , 2013, 11 - NOV, 515, 473, 39, 8, 214, 0, 8, 5, 170, 4074, 7156, 2, 
WA: Laurier                                                 , 2013, 12 - DEC, 521, 439, 66, 9, 247, 0, 9, 1, 25, 3728, 6310, 0, 
WA: Laurier                                                 , 2014, 01 - JAN, 666, 554, 74, 8, 214, 0, 8, 2, 89, 3454, 5314, 0, 
WA: Laurier                                                 , 2014, 02 - FEB, 642, 602, 31, 7, 220, 0, 7, 3, 122, 3118, 4801, 0, 
WA: Laurier                                                 , 2014, 03 - MAR, 828, 842, 17, 9, 246, 6, 9, 1, 52, 6167, 6130, 0, 
WA: Laurier                                                 , 2014, 04 - APR, 746, 703, 43, 10, 248, 6, 9, 1, 58, 6272, 6222, 0, 
WA: Laurier                                                 , 2014, 05 - MAY, 605, 599, 39, 12, 296, 1, 12, 3, 120, 5412, 8143, 0, 
WA: Laurier                                                 , 2014, 06 - JUN, 554, 429, 13, 13, 184, 0, 13, 3, 103, 5685, 8897, 0, 
WA: Laurier                                                 , 2014, 07 - JUL, 590, 561, 11, 11, 295, 0, 11, 0, 0, 6576, 12364, 0, 
WA: Laurier                                                 , 2014, 08 - AUG, 489, 439, 3, 13, 255, 0, 13, 0, 0, 6888, 14224, 0, 
WA: Laurier                                                 , 2014, 09 - SEP, 542, 0, 0, 11, 0, 0, 11, 4, 99, 5460, 8396, 0, 
WA: Laurier                                                 , 2014, 10 - OCT, 593, 0, 0, 11, 0, 0, 11, 3, 88, 4483, 7297, 0, 
WA: Laurier                                                 , 2014, 11 - NOV, 442, 0, 0, 9, 0, 0, 9, 3, 181, 3793, 6253, 0, 
WA: Laurier                                                 , 2014, 12 - DEC, 606, 0, 0, 10, 82, 1, 10, 4, 111, 4146, 6658, 0, 
WA: Laurier                                                 , 2015, 01 - JAN, 624, 540, 93, 12, 261, 0, 12, 4, 111, 4158, 5231, 0, 
WA: Laurier                                                 , 2015, 02 - FEB, 628, 590, 31, 9, 205, 0, 9, 3, 115, 4073, 5038, 0, 
WA: Laurier                                                 , 2015, 03 - MAR, 695, 938, 16, 12, 227, 0, 12, 2, 60, 4751, 5856, 0, 
WA: Laurier                                                 , 2015, 04 - APR, 584, 480, 53, 13, 284, 4, 15, 2, 47, 4569, 5886, 0, 
WA: Laurier                                                 , 2015, 05 - MAY, 554, 495, 110, 12, 265, 0, 24, 2, 32, 5583, 7884, 0, 
WA: Laurier                                                 , 2015, 06 - JUN, 451, 368, 89, 10, 217, 4, 20, 3, 105, 3307, 8187, 0, 
WA: Laurier                                                 , 2015, 07 - JUL, 463, 376, 82, 12, 182, 0, 15, 0, 0, 6880, 11938, 0, 
WA: Laurier                                                 , 2015, 08 - AUG, 441, 345, 61, 10, 244, 5, 10, 0, 0, 5928, 9779, 0, 
WA: Laurier                                                 , 2015, 09 - SEP, 446, 377, 52, 10, 299, 6, 10, 3, 102, 4966, 7256, 8, 
WA: Laurier                                                 , 2015, 10 - OCT, 541, 475, 62, 11, 238, 19, 12, 5, 139, 4787, 6618, 0, 
WA: Laurier                                                 , 2015, 11 - NOV, 592, 553, 43, 12, 244, 38, 14, 3, 111, 4261, 5606, 0, 
WA: Laurier                                                 , 2015, 12 - DEC, 652, 576, 72, 13, 220, 35, 14, 1, 23, 3996, 4793, 0, 
WA: Laurier                                                 , 2016, 01 - JAN, 666, 604, 77, 10, 233, 37, 15, 3, 91, 3508, 3795, 0, 
WA: Laurier                                                 , 2016, 02 - FEB, 761, 714, 51, 13, 226, 26, 17, 6, 196, 3758, 4099, 0, 
WA: Laurier                                                 , 2016, 03 - MAR, 926, 874, 59, 13, 379, 40, 14, 1, 39, 4628, 4842, 0, 
WA: Laurier                                                 , 2016, 04 - APR, 1290, 1183, 117, 13, 313, 40, 14, 1, 23, 5788, 5469, 0, 
WA: Laurier                                                 , 2016, 05 - MAY, 739, 630, 123, 12, 289, 33, 12, 1, 41, 5106, 6383, 0, 
WA: Laurier                                                 , 2016, 06 - JUN, 613, 545, 74, 13, 317, 42, 13, 1, 35, 5293, 7437, 0, 
WA: Laurier                                                 , 2016, 07 - JUL, 573, 503, 101, 13, 319, 39, 13, 1, 40, 6896, 11392, 0, 
WA: Laurier                                                 , 2016, 08 - AUG, 757, 651, 118, 15, 327, 41, 16, 1, 25, 7226, 11333, 0, 
WA: Laurier                                                 , 2016, 09 - SEP, 708, 635, 59, 13, 303, 38, 13, 3, 91, 5703, 7700, 0, 
WA: Laurier                                                 , 2016, 10 - OCT, 650, 589, 91, 12, 291, 38, 13, 1, 21, 4795, 6196, 0, 
WA: Laurier                                                 , 2016, 11 - NOV, 670, 632, 38, 13, 322, 41, 26, 4, 121, 4136, 5063, 0, 
WA: Laurier                                                 , 2016, 12 - DEC, 795, 724, 71, 13, 320, 38, 26, 3, 94, 4304, 4899, 0, 
WA: Lynden                                                  , 2008, 01 - JAN, 4306, 1729, 2577, 0, 0, 0, 0, 0, 0, 38796, 85350, 146, 
WA: Lynden                                                  , 2008, 02 - FEB, 4381, 1915, 2478, 0, 0, 0, 0, 0, 0, 42005, 92411, 150, 
WA: Lynden                                                  , 2008, 03 - MAR, 4693, 1714, 2981, 0, 0, 0, 0, 0, 0, 51883, 114143, 83, 
WA: Lynden                                                  , 2008, 04 - APR, 5154, 1933, 3147, 0, 0, 0, 0, 1, 2, 51088, 112393, 83, 
WA: Lynden                                                  , 2008, 05 - MAY, 4865, 1658, 3206, 0, 0, 0, 0, 4, 166, 55257, 121565, 122, 
WA: Lynden                                                  , 2008, 06 - JUN, 4778, 1621, 3207, 0, 0, 0, 0, 0, 0, 54130, 119086, 83, 
WA: Lynden                                                  , 2008, 07 - JUL, 8742, 1853, 3195, 0, 0, 0, 0, 1, 23, 56430, 124146, 83, 
WA: Lynden                                                  , 2008, 08 - AUG, 4316, 1548, 2818, 0, 0, 0, 0, 0, 0, 67103, 147627, 83, 
WA: Lynden                                                  , 2008, 09 - SEP, 4402, 1578, 2834, 0, 0, 0, 0, 1, 18, 54875, 120726, 83, 
WA: Lynden                                                  , 2008, 10 - OCT, 4896, 2224, 2728, 0, 0, 0, 0, 1, 34, 46147, 101523, 83, 
WA: Lynden                                                  , 2008, 11 - NOV, 3563, 1492, 2059, 0, 0, 0, 0, 0, 0, 42687, 93911, 83, 
WA: Lynden                                                  , 2008, 12 - DEC, 3059, 1230, 1819, 0, 0, 0, 0, 1, 18, 34905, 76791, 83, 
WA: Lynden                                                  , 2009, 01 - JAN, 6452, 1519, 2028, 0, 0, 0, 0, 0, 0, 35584, 78285, 83, 
WA: Lynden                                                  , 2009, 02 - FEB, 3628, 1538, 2090, 0, 0, 0, 0, 0, 0, 37954, 83499, 83, 
WA: Lynden                                                  , 2009, 03 - MAR, 4043, 1781, 2269, 0, 0, 0, 0, 2, 98, 42724, 93993, 76, 
WA: Lynden                                                  , 2009, 04 - APR, 4359, 1701, 2194, 0, 0, 0, 0, 2, 108, 43253, 95156, 83, 
WA: Lynden                                                  , 2009, 05 - MAY, 3790, 1465, 2325, 0, 0, 0, 0, 1, 58, 47129, 103684, 83, 
WA: Lynden                                                  , 2009, 06 - JUN, 4313, 1569, 2744, 0, 0, 0, 0, 1, 32, 45806, 100773, 240, 
WA: Lynden                                                  , 2009, 07 - JUL, 2305, 1070, 1232, 0, 0, 0, 0, 2, 55, 55065, 121143, 285, 
